Area_sqft,Bedrooms,Bathrooms,Age_years,Garage_size,Has_Garden,Neighborhood,Distance_to_Center,Condition,Price_USD
2222.13165574302,2,2,28,1,1,Suburbs,8.689951494317313,Good,445306.84
1819.51691709046,1,1,46,1,0,Rural,20.222933841405304,Renovated,206407.51
2579.664901682124,2,1,36,0,1,Suburbs,28.998010403418014,Good,444729.27
1459.4683362000515,1,2,22,0,1,Suburbs,27.558616097531573,Old,186056.28
2307.967803472132,1,1,12,0,0,Modern_District,15.583390081901962,New,733593.83
2296.550628984192,3,1,31,2,1,Modern_District,24.058198193275015,Renovated,613708.85
1845.226780343005,4,3,45,1,1,Modern_District,4.93662973989713,Renovated,569108.93
2163.066511121059,2,3,46,2,0,Downtown,29.345707341916356,Good,591252.16
1374.4432118073487,1,2,47,1,1,Suburbs,28.96624378704361,Old,157954.56
2462.0135096034505,2,2,22,0,1,Suburbs,5.748139778495958,Good,503691.32
1907.5489317785054,4,1,44,2,1,Downtown,9.683270619290091,Good,579379.56
1738.6384897404803,4,3,16,0,0,Downtown,3.904494927696241,Renovated,726507.48
2524.5046129184448,5,2,39,1,0,Downtown,8.879810368047211,Good,788885.29
1647.8281547286203,4,2,20,1,0,Suburbs,24.66271789304099,New,441127.23
1295.76935181822,3,2,1,1,1,Suburbs,11.971152607792524,Good,317855.35
1221.685413238048,1,2,36,0,0,Modern_District,3.563512047255993,Good,322395.27
2303.00497567282,5,2,5,1,1,Modern_District,10.924540218588232,Renovated,761573.4
1359.7853237518584,3,2,43,0,0,Suburbs,29.460116692997122,Good,237128.59
2877.3970909921823,2,1,17,2,1,Modern_District,19.260824262516884,Old,489135.74
959.035296058139,1,3,29,1,0,Downtown,13.068667445778575,Renovated,372095.83
2848.228184145019,4,3,21,1,0,Rural,5.82961689142083,Good,411122.62
2105.5087336013094,1,2,32,1,1,Modern_District,29.59912712122715,New,613038.91
1951.6434440648038,2,3,29,2,0,Suburbs,24.804621268630733,New,479232.01
1727.540456595525,5,3,16,1,1,Modern_District,9.162841771076662,Renovated,606128.07
2199.5680571760354,5,3,42,0,0,Modern_District,3.0319921759144943,Renovated,692162.48
1981.1826487875758,5,2,31,0,0,Modern_District,2.6421411639491827,Good,563660.11
2551.650941008261,4,2,41,1,1,Rural,4.490966335660481,Old,231784.17
2057.1138243310197,3,3,13,1,1,Downtown,17.842288924818227,Good,680124.69
2075.1508807309388,3,3,9,2,1,Suburbs,27.93413921495928,New,553862.27
1818.193893893072,1,2,46,2,0,Rural,15.40555941217355,Old,139975.34
1971.5271881394663,4,1,35,2,1,Suburbs,25.44541899122972,Old,264058.04
2153.9008844460295,5,3,33,1,0,Suburbs,13.930711975934427,Old,326515.76
1144.9158036716872,5,1,8,2,1,Suburbs,21.54892282726693,Good,277676.24
1325.9072889471436,2,3,41,2,1,Rural,22.224309381308522,New,194861.12
2371.6320470113574,2,1,27,0,1,Downtown,6.044947471196821,Renovated,814199.96
2085.432719063971,5,1,10,2,1,Suburbs,11.475265710298542,Good,482085.87
1908.0083318236605,5,1,13,0,1,Downtown,19.481762539602695,Renovated,740288.32
2009.2169665326967,4,2,38,0,1,Downtown,3.0502016373466194,Old,447378.32
2173.7908526808355,3,1,46,2,0,Modern_District,11.484665445125742,Old,367344.36
1730.1201598453192,2,1,18,0,1,Rural,16.509184522154584,Good,226503.36
1610.8476372988437,3,1,14,1,0,Rural,29.890510298294522,New,256583.26
2097.922627548841,4,3,27,1,1,Modern_District,14.76147331605078,Old,405876.72
1510.813611192484,5,1,23,2,1,Modern_District,24.665645956315384,Renovated,476420.61
2204.126377857236,3,3,7,1,1,Downtown,13.529951266931914,Renovated,849405.09
1148.7081978810797,5,1,42,0,0,Suburbs,24.09533095597156,Good,226683.73
2514.5778186628218,5,1,8,1,0,Rural,18.267029246983142,Renovated,394065.2
2236.2987412065213,1,2,46,2,1,Suburbs,26.71126780356955,New,484273.83
2128.0148671569377,3,3,32,2,0,Suburbs,12.917334018153188,Old,311349.29
2491.345491972757,3,1,32,0,1,Modern_District,18.524828174822886,Renovated,687592.15
2832.7372222312883,5,3,18,2,1,Suburbs,19.270541737945994,Renovated,688223.47
2507.1850325090654,4,3,2,1,0,Downtown,13.104105312213726,Old,599510.81
1079.5628843341774,1,2,9,2,0,Modern_District,5.185049266936964,Good,324838.28
1360.2115166321491,5,2,39,0,0,Suburbs,3.7132228004577312,Renovated,359933.49
1687.5907111521606,2,2,46,2,0,Modern_District,1.48347496738936,Good,416757.65
2013.0455251054168,2,2,41,1,1,Downtown,26.332493663111226,Good,554963.77
2258.8295102345614,1,2,0,0,0,Downtown,7.8577724549221415,Renovated,841285.33
1637.1280934232673,4,2,28,1,0,Suburbs,7.133695729171273,New,474242.86
2093.383382238539,5,2,49,0,1,Modern_District,22.345026612355902,Good,515636.53
1622.3085338233386,3,2,33,2,0,Suburbs,10.28046727953436,Renovated,387366.37
1694.241098504026,1,1,12,0,0,Suburbs,15.67529607994326,Good,339217.59
1296.6694515758888,4,3,0,0,0,Modern_District,5.712820893626232,Old,316515.4
1538.3833769445478,3,2,33,2,0,Suburbs,28.832625922397106,New,381673.05
1324.1576971918332,2,2,28,1,1,Downtown,25.695860600499884,New,515709.91
1512.0633735113336,2,3,47,2,1,Modern_District,26.049899065985095,Old,252202.22
2526.82089830392,3,1,46,0,0,Modern_District,12.796438708588152,Old,411527.53
1525.3005555840284,1,3,12,2,0,Modern_District,23.10847519750801,Good,394675.39
3316.1910324186956,2,3,47,0,1,Modern_District,5.172408506303625,Old,553454.14
2246.6589504404446,5,2,48,2,0,Suburbs,1.249951075161628,New,629773.02
2092.418061847437,3,3,28,2,0,Suburbs,1.5792150447628157,Old,325045.8
1570.8211099093933,3,3,38,1,0,Downtown,18.011450384732253,Renovated,570216.44
2350.1549397044955,2,2,23,0,0,Rural,14.206452252190283,Renovated,349350.48
1712.181086881113,1,2,25,1,0,Rural,16.022445118347072,Good,206368.87
2061.0049073226805,5,2,16,0,0,Downtown,1.2164310720993627,New,948392.22
3280.0422691343974,1,2,6,2,0,Rural,13.257911970065345,Renovated,485461.15
1951.9700501376751,4,3,12,0,0,Downtown,21.823976674824962,Old,472910.11
2574.6366631428377,4,3,4,1,0,Suburbs,13.838117357055639,Renovated,651274.68
1648.4117874370563,2,1,25,1,1,Modern_District,22.234356983054447,Renovated,456296.15
1982.5057547515191,2,1,48,1,1,Modern_District,7.757549967508209,Good,455324.7
2885.400317817755,2,3,2,0,1,Suburbs,24.58111812997004,Old,406790.95
1686.5164711061163,4,1,6,1,0,Modern_District,18.064505973150116,Old,337140.8
2906.2242789984643,1,3,48,1,0,Modern_District,7.112129883467281,Old,469485.4
2353.8759677277376,1,1,38,1,1,Rural,7.864893799761155,Good,286921.15
1718.766612052866,2,2,0,2,0,Suburbs,19.212883472516573,Old,263072.45
2316.2038695277606,5,1,48,2,1,Rural,25.06824820316086,Old,192756.81
2486.277224813365,1,2,16,0,0,Rural,13.0532056788455,Renovated,371401.72
2310.9049811085983,4,2,42,0,1,Modern_District,8.490712444700174,Renovated,674799.42
1214.8876400547717,3,2,24,1,1,Modern_District,26.143336600407412,Old,220122.31
1636.4314120875656,3,2,2,2,1,Suburbs,20.408780460774214,New,471725.01
1876.2406822242476,3,1,14,1,0,Modern_District,13.99447913120922,New,660065.39
1962.7832854499768,5,3,28,1,1,Modern_District,15.149105663099753,Old,383677.07
2310.336048775339,2,2,42,2,0,Suburbs,6.923437570155496,New,586884.47
2088.8505004666267,4,1,31,2,0,Modern_District,19.177276271880473,Good,525329.83
1332.3278206449495,5,2,25,2,0,Rural,11.40353280574377,Renovated,240521.79
2190.0989255029817,4,1,15,0,0,Suburbs,29.87371012355613,Good,435164.0
2305.2928726419113,4,1,24,0,0,Modern_District,14.925321942594747,Renovated,675420.6
2279.89522396552,2,1,27,1,0,Downtown,15.090682579498782,New,869246.2
2540.3903627773107,3,3,8,0,0,Suburbs,17.409701834909484,New,690265.13
2416.961077274452,2,1,0,2,1,Suburbs,27.585924090443655,Old,330012.24
2229.5900396142183,5,1,28,2,1,Downtown,24.223724895932758,New,896901.27
1964.9171442706765,5,3,21,0,1,Modern_District,14.082772024137402,New,725656.39
1169.5195332420044,5,3,15,1,0,Modern_District,21.842278713211083,Old,267716.82
2214.809109566293,2,1,40,1,0,Suburbs,18.000829464642088,Old,271572.94
2103.8438435815556,4,3,43,0,0,Suburbs,15.278644412336218,Renovated,492183.39
2135.7894185976866,4,2,40,1,0,Modern_District,6.577157410746166,New,717395.61
1361.6257120898454,1,2,6,1,1,Modern_District,14.454151640191837,Renovated,432620.52
1459.4717297958687,5,3,13,1,0,Rural,8.128739023654663,Renovated,275262.22
2526.576426666452,4,3,28,2,1,Suburbs,27.530422345697986,Good,493306.14
1980.2224230716724,1,1,18,2,0,Suburbs,10.72679759139406,New,498328.31
2340.7503486863125,4,3,18,0,1,Downtown,28.615656421467797,New,960676.67
2014.1591880652306,5,1,1,2,0,Rural,16.458603412746626,Good,299719.33
2014.8780697478726,3,2,40,1,1,Modern_District,19.31478698160865,Renovated,558782.13
2469.141902987999,5,3,44,2,0,Rural,16.745272890190506,New,409808.83
1741.9776358913132,2,1,14,0,1,Modern_District,4.752037892034326,Renovated,546508.34
2048.0603884704915,4,1,2,2,0,Modern_District,11.898815351230288,Good,581105.44
1768.8623556474788,4,2,10,1,1,Rural,3.875237256051094,Old,205582.16
1782.7518862838422,2,3,45,1,1,Suburbs,19.06566728131807,Renovated,384332.21
1845.4139382656804,2,2,29,0,0,Modern_District,13.959351660812729,New,604857.25
2111.0668858168565,3,1,39,2,1,Rural,23.56156417555717,Old,171940.76
1760.6256891682613,4,1,17,2,0,Downtown,7.393643948981725,Renovated,689628.99
2627.8780627867604,4,3,47,2,0,Rural,5.772415694450713,Renovated,401985.55
1552.696348890248,3,1,1,1,0,Downtown,12.783634697949266,Old,393225.22
1906.5641779193204,1,3,31,0,1,Modern_District,27.870976113333054,Old,302226.6
1780.1344708629126,3,2,7,2,1,Rural,21.60223263535994,Old,173183.9
2723.4889421768667,5,3,21,1,0,Rural,13.148785118994642,New,492875.48
2098.277388255787,4,3,5,1,0,Downtown,16.000892922875007,New,946155.59
2515.9222697343175,2,1,11,1,1,Rural,3.442177324135852,Renovated,396131.79
1257.219813481514,5,1,46,2,1,Rural,29.55270099490728,Renovated,154869.49
2133.5251329346293,4,3,39,2,1,Modern_District,20.32581183615265,Good,539973.88
2444.8153978117184,3,1,35,2,0,Rural,9.276717985439252,New,403038.22
2041.141994637712,5,1,14,2,0,Suburbs,17.988443432242086,Renovated,503485.68
2532.7401875326755,4,1,27,2,0,Downtown,4.174988616000825,Old,545972.26
1741.3557749498138,1,3,48,2,0,Rural,29.009263395419925,Old,116825.9
2704.67372009279,1,1,44,2,0,Downtown,6.068764648617612,New,966568.21
3149.449061809625,2,3,17,2,1,Downtown,19.79287922360121,Old,661028.0
1818.5807197801705,4,1,1,2,0,Downtown,8.118179413628983,Good,658835.86
1777.248739299614,1,2,12,1,1,Rural,21.809280096807537,Renovated,248691.2
2726.6922385588505,3,1,44,2,1,Rural,23.52781964996815,Renovated,349434.89
2789.7860728653563,4,1,14,0,0,Downtown,20.529172138431548,Renovated,983523.0
1738.569986423366,3,3,19,1,1,Suburbs,18.820484347400583,New,485330.84
1789.9065914520713,3,3,28,2,0,Downtown,26.88160372460834,Old,392305.28
1859.1076955697463,1,1,41,0,1,Suburbs,3.280174618702983,Good,354280.76
1327.7747444828615,4,2,28,2,0,Downtown,10.59652820762566,New,612052.5
1540.674026757901,5,1,2,0,0,Modern_District,8.200336909294533,Renovated,566794.78
1497.929616623966,1,1,18,0,1,Downtown,29.652404899897228,Good,427261.77
1616.1012174479358,1,2,2,0,0,Downtown,12.292303610339331,Renovated,636144.83
1982.6575563066094,4,3,13,0,1,Rural,22.245768277971564,Renovated,311195.63
2117.10736626826,4,1,39,1,0,Suburbs,20.85702975254913,New,521593.55
2775.2502464070385,3,3,3,1,0,Modern_District,7.150355886843954,Renovated,881319.32
1500.8229796306046,4,3,10,0,0,Suburbs,7.930932726134988,Good,379518.4
2492.161199238292,3,2,30,2,1,Modern_District,9.157252343037989,Renovated,716080.8
1893.0055778872456,1,2,42,0,1,Downtown,12.922691069521997,Old,371970.47
1975.2681451737835,2,3,31,1,0,Rural,7.795426903865277,Renovated,311223.35
2337.409746083302,5,1,26,2,1,Rural,1.5698929996585864,New,433708.85
1438.6389892188508,1,3,29,1,0,Suburbs,26.50239864740867,Good,268743.68
2191.204873092025,4,1,42,1,1,Rural,29.00268511004564,New,317875.75
2083.226104106528,5,1,1,2,1,Suburbs,10.90554122391547,Old,342850.33
2246.2256320040747,2,2,48,0,0,Suburbs,10.816699503338713,Renovated,475822.64
2144.5843219539092,2,1,8,0,0,Modern_District,1.2056625704567585,New,762515.66
3227.650069955447,3,1,27,0,0,Suburbs,20.72726996158085,New,788913.26
1681.130007874342,5,3,30,0,0,Modern_District,24.937756976710233,New,607322.61
1734.5015224990912,3,2,33,2,0,Rural,5.251640710440092,New,329514.22
1688.429736787618,1,1,14,2,1,Suburbs,5.630324131647371,Old,255559.35
1722.2614404198725,5,1,47,2,1,Suburbs,23.912414249171693,Old,229274.15
1681.306436346741,1,2,24,1,0,Downtown,18.872431702270195,Renovated,587948.08
2594.508265553776,3,3,35,2,0,Suburbs,2.3009561712037936,Renovated,620348.4
2710.2521239949274,5,2,7,0,0,Suburbs,19.05386272340617,Good,574317.93
1714.6268531252617,3,2,8,1,1,Downtown,9.958613962469215,Old,418790.05
1583.8222134478856,5,1,36,0,0,Downtown,11.693029508654533,New,680960.08
2235.707778193202,3,1,47,0,0,Rural,23.322211130609524,New,325126.44
1723.8884778595143,2,3,44,2,1,Suburbs,24.51712058750571,Good,305079.36
2316.4659088777553,3,1,38,2,1,Rural,12.610342178355088,New,367210.13
2101.46151042565,2,1,31,0,1,Rural,28.46743514418429,Good,226173.96
1242.127942501384,3,2,16,0,1,Downtown,12.787418820610094,Renovated,517918.38
2773.752600665031,5,1,34,1,0,Modern_District,23.383245021673186,Old,478002.3
2897.9388365477607,5,3,36,2,1,Rural,15.032440672363514,Good,383034.3
1693.6056547578069,5,2,18,1,1,Modern_District,27.028437469140435,New,605013.57
1806.1492200320079,4,3,43,1,0,Suburbs,27.325076065855182,Good,354021.42
2142.9326953624523,1,2,28,1,0,Downtown,3.535087428261432,Renovated,739657.61
2167.2283949935127,5,1,6,0,0,Suburbs,28.158306607996547,New,597679.55
2329.2721363364153,2,2,27,1,1,Suburbs,24.940510404092056,Renovated,502458.27
3005.1022693831746,5,2,8,1,0,Downtown,23.94801071506734,Renovated,1104653.49
1911.5263862529753,4,1,27,0,1,Suburbs,6.82642885088015,Good,406919.73
1600.851377730773,2,1,5,2,1,Downtown,24.348457053885284,Renovated,589389.63
1310.3403859927364,4,3,28,2,1,Modern_District,25.653849305866068,New,473629.77
1634.5349800290405,2,3,16,1,0,Suburbs,9.385359699170378,Renovated,417604.42
1983.4365135631015,3,1,15,0,1,Downtown,28.615542272507387,Renovated,696067.58
2897.278931758894,1,1,22,2,0,Rural,2.445944245575763,Good,383957.03
1741.1943504819142,1,1,30,1,0,Suburbs,5.34736834416705,Renovated,385804.11
2111.893975819449,4,2,2,1,0,Modern_District,16.589853003493914,Old,414891.45
1991.788551963624,1,2,20,0,1,Downtown,17.69798166254698,Good,592158.22
2594.196636724042,4,2,25,1,1,Suburbs,19.709352415726197,Good,518264.6
3263.4662129368107,4,1,35,2,1,Suburbs,1.4921047501485272,New,846453.99
1734.5656135398397,4,3,41,0,0,Suburbs,28.850636464041777,New,435826.27
1755.280278740889,1,1,36,2,1,Modern_District,2.2930546892901758,New,555986.15
2522.080438534536,4,2,21,2,1,Downtown,5.148796628978669,New,1062449.78
2340.9457448131557,1,2,41,2,1,Rural,1.4064210082556525,Old,211670.69
2923.3536628680167,4,1,11,1,1,Rural,17.438894565528745,Good,384991.67
2291.964092662982,5,1,41,1,1,Rural,28.035739633708197,Renovated,309421.41
1820.3539546064703,4,2,12,2,0,Downtown,20.312467816333463,New,799864.2
2295.327415346155,2,2,10,2,0,Rural,24.857066585932394,New,378634.55
2554.3517902914537,4,2,15,0,0,Modern_District,1.3851549002988224,New,927854.6
2410.241090598682,3,1,7,0,0,Downtown,16.718443655912054,Renovated,878230.59
2253.637015553649,4,2,39,1,1,Suburbs,14.327326347660135,New,583591.97
2533.337344794577,2,2,39,1,0,Modern_District,15.470070382402998,Renovated,690662.79
2584.6477952228365,2,3,44,0,1,Suburbs,3.09418237472045,Good,502983.07
2691.0794955187635,1,1,1,2,0,Rural,20.848625471009917,Good,335572.82
2324.3549437948213,5,3,29,1,0,Modern_District,15.593392030900398,Good,621936.46
1916.4409598415727,4,3,29,2,0,Downtown,23.189316645976653,Old,432084.18
2073.356843216661,1,2,11,0,1,Modern_District,15.073428387789745,Renovated,606510.4
2603.2544832541785,5,1,9,1,1,Suburbs,5.33206745056653,New,745206.29
1591.5321645063818,4,2,43,1,0,Downtown,19.79945166825684,New,625085.36
2184.3366544364508,3,1,10,0,1,Modern_District,5.999204501049821,New,765654.31
1803.3305938363196,4,3,14,1,0,Modern_District,26.299442337289634,New,650410.02
2014.3724114674087,2,1,15,0,0,Modern_District,18.780370933008005,Old,349626.91
2639.2259313036493,2,2,16,1,0,Modern_District,5.558912623151674,New,893099.28
2095.5495340099515,3,2,25,0,1,Downtown,28.907803666954997,Old,433978.49
2023.2182740780745,1,2,1,1,0,Suburbs,16.0325984367243,Renovated,487421.48
1320.0719295100403,5,1,49,2,0,Modern_District,3.114055104277995,Good,360778.7
2373.1267830136103,4,3,11,2,0,Downtown,19.17815422803695,New,1020903.65
2322.7420905705376,2,3,25,2,1,Suburbs,8.342768303371496,Good,470534.1
3081.62736165273,1,1,22,1,0,Modern_District,24.307110104441772,Renovated,810958.81
1846.1108825234996,3,2,17,1,1,Suburbs,24.716840133419527,Renovated,425393.15
2109.5751638319693,2,3,31,2,0,Suburbs,29.389473319785193,New,510252.12
2124.691841855378,3,2,48,2,1,Downtown,15.554216399710608,Renovated,705741.43
2788.7266398817374,4,1,37,0,0,Suburbs,14.193749512104377,Good,531740.42
1952.352233806524,5,2,46,0,0,Downtown,22.850792557947937,New,767119.67
2139.5107628851697,2,3,2,0,1,Modern_District,4.84164903391587,Old,422513.05
2303.9482548582696,2,3,37,2,1,Suburbs,16.8605499000006,New,577413.75
2093.304561578179,4,2,2,2,0,Suburbs,16.841180403794677,Good,473790.08
1776.783192724736,1,1,29,2,1,Rural,3.594720561501229,New,295151.68
2097.0449964491536,5,2,0,0,0,Modern_District,13.121538479700494,New,809603.18
2536.815874929886,2,1,29,1,0,Modern_District,25.745259158448857,Good,579976.57
1486.7423502944698,5,2,44,2,0,Rural,25.82845503784515,New,229241.24
2066.484837073438,2,3,31,1,1,Rural,3.877892282670749,New,371522.39
1649.9395925304134,5,1,27,1,0,Downtown,3.630905599687095,Good,583384.91
2597.5233144624212,3,1,20,1,1,Downtown,8.618168833056124,Renovated,914169.95
1238.4065476081128,2,1,45,0,0,Suburbs,26.36821581406581,Good,203150.5
1720.5390763642058,5,3,12,1,1,Suburbs,4.738174967131469,New,555405.37
2188.60593753226,1,2,26,2,1,Suburbs,21.87990727619594,Old,276561.51
2782.7620146171703,3,3,35,0,0,Suburbs,3.933802968779993,Old,397343.01
1967.124869463506,3,1,6,2,1,Downtown,19.070997758686936,Good,638530.37
1722.4002366534007,1,2,21,2,0,Modern_District,11.3259516744552,Old,294600.11
2940.578534720295,5,3,9,0,0,Suburbs,23.878504926010145,New,808401.25
1275.993049791878,4,1,38,2,0,Modern_District,7.777023015935544,New,444492.14
900.5970216899591,1,1,14,2,0,Suburbs,19.536853052308835,Good,183744.07
2220.007225026666,5,3,14,0,0,Rural,7.834793502700664,New,444076.74
1748.9728878236945,1,3,3,2,1,Suburbs,21.69614821025246,Renovated,434134.17
1489.3835914346434,1,3,31,1,0,Suburbs,26.336663002261716,New,351233.19
2354.1782236496765,2,1,22,2,1,Suburbs,4.677252174676041,Good,469152.83
2121.9003568855996,5,3,5,1,1,Downtown,26.1312749692696,Renovated,849460.87
1717.9606846316358,4,1,23,2,0,Rural,18.21368237801464,Renovated,264280.89
1359.8478006645528,2,3,19,0,1,Suburbs,4.686204235143695,Old,222143.18
2436.2286641400724,1,1,36,0,0,Suburbs,13.398713805431647,New,570850.16
2325.1005889793305,1,1,19,2,1,Modern_District,5.664948511067839,Good,576030.77
1950.4120681103086,1,2,11,0,1,Rural,21.310088777130517,Old,167445.56
2923.318498023833,5,3,32,2,1,Suburbs,23.00717589812054,Old,409612.43
1464.9576168369238,5,3,27,0,0,Modern_District,4.06809908791117,New,593712.97
1237.2374145376307,2,1,7,1,1,Modern_District,15.678055728144686,New,454651.1
1654.0459650593777,4,1,0,2,0,Downtown,24.624126624751597,Good,576950.55
1977.206991822251,2,1,36,1,1,Modern_District,28.148728204978898,Old,301129.81
2121.6697246613458,3,2,21,1,1,Suburbs,15.89201813551133,Good,433196.84
1879.381971071835,1,2,5,2,1,Downtown,28.558097484730805,Old,395042.15
2176.0276982571486,1,1,20,1,1,Downtown,16.534980143224864,Old,444102.33
1374.230287904778,1,3,31,2,0,Suburbs,12.431524343397331,Old,185363.86
2721.88230203663,2,3,34,1,0,Rural,25.59789072803397,New,417837.17
1958.9244108037155,2,2,14,2,1,Modern_District,15.296498603284583,Old,353202.31
2558.647915794064,1,2,4,2,1,Downtown,14.685172806371169,Old,543874.32
2171.362673188852,2,1,45,0,0,Rural,15.219062192885021,Old,172709.71
2228.376609576892,5,3,49,2,0,Suburbs,25.556765054222616,Renovated,501024.94
2284.883640116102,5,1,47,2,0,Modern_District,25.126304708953512,New,707176.03
2223.8542800086575,2,2,5,1,0,Modern_District,12.702079780766125,Renovated,674595.94
2321.361379933772,1,3,24,2,1,Downtown,10.665695936245225,New,909519.41
2664.5762650662155,2,3,45,0,1,Modern_District,15.265912697134748,Good,627019.83
2098.260584850735,2,2,39,1,0,Modern_District,17.610402782376163,Renovated,581232.77
2354.5018787942563,2,1,28,1,0,Modern_District,7.9117791082119115,Good,575844.59
1955.1321528563867,3,1,6,0,0,Modern_District,24.02469745675213,Old,354484.31
2720.0586077247362,5,3,39,1,0,Suburbs,15.108000206240263,Good,559671.7
1661.8038489703652,4,2,12,1,0,Rural,10.687320904178828,Good,252296.36
2900.470216455408,4,3,37,1,0,Suburbs,4.097808795955728,Good,602674.02
1979.9210246778282,3,2,17,1,1,Suburbs,7.926509651704601,Good,427617.27
1284.6124489409758,2,1,1,0,1,Downtown,28.529153980923528,New,555926.99
2064.0522074553946,3,2,7,0,1,Modern_District,9.847890917766271,Renovated,669111.52
1659.4741712625596,3,1,10,1,0,Suburbs,5.896919391644024,New,490820.76
2420.321774494362,1,2,32,1,0,Modern_District,14.359510957994802,New,749544.66
1673.6880103488045,5,3,37,0,0,Suburbs,9.905544557447213,New,492000.92
1776.9082833926102,4,1,47,0,1,Suburbs,2.0196182578646305,Good,360526.11
1055.2296345272343,2,3,26,0,0,Downtown,10.3712113011031,New,490290.87
1773.8468403754616,4,3,19,1,0,Rural,16.77915009424459,Renovated,295009.74
788.0603366855216,4,1,11,1,1,Rural,16.99965878857904,New,170277.38
1208.0485882571384,5,1,42,2,0,Suburbs,11.340208714129773,Old,184520.57
2380.207328072149,4,3,30,0,1,Downtown,13.971779931325418,Good,745653.85
2392.9000793254163,4,3,26,1,1,Modern_District,29.000019628808225,Old,414241.78
2212.7287808924825,3,3,31,0,0,Modern_District,11.943105839679037,Renovated,652387.9
1516.5119284353934,5,3,9,1,1,Suburbs,8.488577584539506,Renovated,448058.03
1976.1443219290102,1,1,2,0,0,Rural,8.060544277936042,Renovated,312635.08
1998.1987304547158,2,1,44,1,1,Downtown,14.27517376841989,Renovated,632394.75
1420.8176554037286,4,3,26,2,0,Rural,23.02608431279138,New,253004.3
2751.6991508835754,2,2,34,2,1,Modern_District,6.973657341465723,Good,666666.15
2438.6811452878355,1,2,30,0,0,Rural,21.569587687082272,Renovated,316875.15
1889.517913085168,2,1,14,1,1,Modern_District,1.6133448771330723,Old,360041.57
2013.4429194972654,1,3,15,1,1,Downtown,13.149056361534434,Renovated,736420.72
2104.1914039737762,3,3,12,0,1,Downtown,23.50008689088082,Good,692685.78
979.1325657878547,4,1,48,1,0,Suburbs,10.823255717458512,Old,145066.87
1876.4113087397016,1,2,34,0,0,Suburbs,17.348375941916583,Old,249607.25
1659.0078760011006,2,2,10,1,1,Rural,6.9443977519514135,Old,165014.22
1499.1899950525421,4,2,20,0,0,Downtown,22.517866342658998,New,670347.93
1859.4498535570226,3,1,10,1,1,Downtown,2.516093994794029,Renovated,719584.74
2898.843263424761,4,2,29,0,0,Suburbs,25.72373670138951,New,720000.41
2320.4214306335048,1,1,47,1,1,Modern_District,6.747695206228376,Old,371002.86
1714.4105051086017,3,1,34,2,0,Rural,26.35754291954159,New,239980.34
2286.291390678079,2,3,21,1,1,Rural,11.223347997715003,New,394397.5
